path	review_signals	signals_count
apps/backend/src/models/notion-connector.test.ts	"13:getOrgDb: vi.fn(), | 14:getSystemDb: vi.fn(), | 15:getConnectionDirectoryByConnectionId: vi.fn(), | 16:upsertConnectionDirectory: vi.fn(), | 19:vi.mock(""../db/client.js"", async (importOriginal) => { | 37:vi.mock(""./connection-directory.js"", async (importOriginal) => { | 78:const set = vi.fn((_value: { config: Record<string, unknown> }) => ({ | 79:where: vi.fn(() => ({ | 80:returning: vi.fn().mockResolvedValue([{ id: row.id }]), | 84:execute: vi.fn(),"	34
apps/backend/src/models/repositories.test.ts	"3:const requireCurrentOrgIdMock = vi.hoisted(() => vi.fn()) | 4:const getOrgDbMock = vi.hoisted(() => vi.fn()) | 5:const getSystemDbMock = vi.hoisted(() => vi.fn()) | 7:vi.fn((_orgId: string, fn: () => unknown) => fn()), | 9:const withGraphClientMock = vi.hoisted(() => vi.fn()) | 10:const purgeRepositoryPostgresMock = vi.hoisted(() => vi.fn()) | 11:const applyRepositoryDeletionGraphCleanupMock = vi.hoisted(() => vi.fn()) | 12:const notifyCodesearchRepositoryDeletedMock = vi.hoisted(() => vi.fn()) | 14:vi.fn().mockResolvedValue({ jobId: ""run_1"", status: ""queued"" }), | 17:vi.mock(""../auth/context.js"", () => ({"	54
apps/backend/src/models/slack-connector.test.ts	4:vi.fn((column: unknown, value: unknown) => ({ column, value })), | 7:vi.fn((...conditions: unknown[]) => conditions), | 9:const limitMock = vi.hoisted(() => vi.fn()) | 10:const orderByMock = vi.hoisted(() => vi.fn(() => ({ limit: limitMock }))) | 12:vi.fn(() => ({ limit: limitMock, orderBy: orderByMock })), | 14:const leftJoinMock = vi.hoisted(() => vi.fn(() => ({ where: whereMock }))) | 16:vi.fn(() => ({ leftJoin: leftJoinMock, where: whereMock })), | 18:const selectMock = vi.hoisted(() => vi.fn(() => ({ from: fromMock }))) | 19:const returningMock = vi.hoisted(() => vi.fn()) | 21:vi.fn(() => ({	24
apps/backend/src/models/workspaces-create.test.ts	"3:const getOrgDbMock = vi.hoisted(() => vi.fn()) | 5:vi.mock(""../auth/context.js"", () => ({ | 6:requireCurrentOrgId: vi.fn(() => ""org_1""), | 7:requireCurrentUserId: vi.fn(() => ""user_1""), | 10:vi.mock(""../db/client.js"", () => ({ | 57:const limit = vi.fn().mockResolvedValue([existing]) | 58:const where = vi.fn().mockReturnValue({ limit }) | 59:const from = vi.fn().mockReturnValue({ where }) | 60:const select = vi.fn().mockReturnValue({ from }) | 61:const returning = vi.fn().mockResolvedValue([updated])"	19
apps/backend/src/models/workspaces-sandbox-instances.test.ts	"3:const getOrgDbMock = vi.hoisted(() => vi.fn()) | 5:vi.fn((_orgId: string, fn: () => unknown) => fn()), | 8:vi.mock(""../auth/context.js"", () => ({ | 9:requireCurrentOrgId: vi.fn(() => ""org_1""), | 10:requireCurrentUserId: vi.fn(() => ""user_1""), | 13:vi.mock(""../db/client.js"", () => ({ | 43:const execute = vi.fn().mockResolvedValue(undefined) | 44:const limit = vi.fn().mockResolvedValue(existing) | 45:const orderBy = vi.fn().mockReturnValue({ limit }) | 46:const where = vi.fn().mockReturnValue({ orderBy, limit })"	30
apps/backend/src/models/workspaces-sandbox-persist.test.ts		0
apps/backend/src/observability/workflow-log.test.ts		0
apps/backend/src/openworkflow/enqueue-follow-up-if-tip-ahead.test.ts	"3:const runWorkflowWithWorkerWakeMock = vi.hoisted(() => vi.fn()) | 5:vi.fn((_orgId: string, fn: () => unknown) => Promise.resolve(fn())), | 7:const tryClaimMock = vi.hoisted(() => vi.fn().mockResolvedValue(true)) | 9:vi.fn().mockResolvedValue({ hash: ""sha_tip"", branch: ""main"" }), | 12:vi.mock(""../db/client.js"", () => ({ | 20:vi.mock(""../models/repositories.js"", () => ({ | 24:vi.mock(""../domain/codeIngestion/queue.js"", () => ({ | 28:vi.mock(""./client.js"", () => ({ | 32:vi.mock(""./workflows/repository-ingestion-orchestrator.js"", () => ({ | 53:result: vi.fn().mockResolvedValue(undefined),"	14
apps/backend/src/openworkflow/enqueue-notion-push-sync.test.ts	"3:const slugMock = vi.hoisted(() => vi.fn()) | 4:const claimInitialSyncMock = vi.hoisted(() => vi.fn()) | 5:const transitionBindingMock = vi.hoisted(() => vi.fn()) | 6:const runWorkflowMock = vi.hoisted(() => vi.fn()) | 8:vi.mock(""../models/notion-connector.js"", () => ({ | 13:vi.mock(""./client.js"", () => ({ | 16:vi.mock(""./workflows/notion-sync-content.js"", () => ({"	7
apps/backend/src/openworkflow/enqueue-repository-deletion.test.ts	"3:const runWorkflowWithWorkerWakeMock = vi.hoisted(() => vi.fn()) | 5:vi.fn((_orgId: string, fn: () => unknown) => Promise.resolve(fn())), | 13:vi.mock(""../db/client.js"", () => ({ | 21:vi.mock(""../models/repositories.js"", () => ({ | 25:vi.mock(""./client.js"", () => ({ | 29:vi.mock(""./workflows/repository-deletion.js"", () => ({ | 55:const log = { error: vi.fn() } | 89:const log = { error: vi.fn() }"	8
apps/backend/src/openworkflow/enqueue-repository-ingestion.test.ts	"3:const runWorkflowWithWorkerWakeMock = vi.hoisted(() => vi.fn()) | 5:vi.fn((_orgId: string, fn: () => unknown) => Promise.resolve(fn())), | 7:const tryClaimMock = vi.hoisted(() => vi.fn().mockResolvedValue(true)) | 9:vi.mock(""../db/client.js"", () => ({ | 17:vi.mock(""../models/repositories.js"", () => ({ | 21:vi.mock(""./client.js"", () => ({ | 25:vi.mock(""./workflows/repository-ingestion-orchestrator.js"", () => ({ | 48:result: vi.fn().mockReturnValue(unresolved), | 50:const log = { error: vi.fn() } | 67:const log = { error: vi.fn() }"	13
apps/backend/src/openworkflow/enqueue-workspace-commit-projection.test.ts	"3:const runWorkflowWithWorkerWakeMock = vi.hoisted(() => vi.fn()) | 5:vi.mock(""./client.js"", () => ({ | 9:vi.mock(""./workflows/workspace-commit-projection.js"", () => ({ | 24:const log = { error: vi.fn() }"	4
apps/backend/src/openworkflow/enqueue-workspace-hydrate.test.ts	"3:const runWorkflowWithWorkerWakeMock = vi.hoisted(() => vi.fn()) | 4:const persistHydrateFailureMock = vi.hoisted(() => vi.fn()) | 6:vi.mock(""./client.js"", () => ({ | 10:vi.mock(""../db/client.js"", () => ({ | 16:vi.mock(""./workflows/workspace-hydrate.js"", () => ({ | 20:vi.mock(""../models/workspaces.js"", () => ({ | 36:const log = { error: vi.fn() } | 46:const log = { error: vi.fn() }"	8
apps/backend/src/openworkflow/enqueue-workspace-index.test.ts	"3:const runWorkflowWithWorkerWakeMock = vi.hoisted(() => vi.fn()) | 5:vi.mock(""./client.js"", () => ({ | 9:vi.mock(""./workflows/workspace-index.js"", () => ({ | 24:const log = { error: vi.fn() }"	4
apps/backend/src/openworkflow/enqueue-workspace-tip-check.test.ts	"3:const runWorkflowWithWorkerWakeMock = vi.hoisted(() => vi.fn()) | 5:vi.mock(""./client.js"", () => ({ | 9:vi.mock(""./workflows/workspace-tip-check.js"", () => ({ | 24:const log = { error: vi.fn() }"	4
apps/backend/src/openworkflow/enqueue-workspace-write-commit.test.ts	"3:const runWorkflowWithWorkerWakeMock = vi.hoisted(() => vi.fn()) | 4:const generateObjectIdMock = vi.hoisted(() => vi.fn(() => ""wjob_stable"")) | 6:const getWorkspaceByIdMock = vi.hoisted(() => vi.fn()) | 7:const persistHydrateFailureMock = vi.hoisted(() => vi.fn()) | 8:const persistWriteJobIntentMock = vi.hoisted(() => vi.fn()) | 9:const persistWriteJobStatusMock = vi.hoisted(() => vi.fn()) | 10:const persistWriteStatusMock = vi.hoisted(() => vi.fn()) | 12:vi.mock(""./client.js"", () => ({ | 16:vi.mock(""./workflows/workspace-write-commit.js"", () => ({ | 20:vi.mock(""../lib/id.js"", () => ({"	21
apps/backend/src/openworkflow/withLoggedStepAttempt.test.ts		0
apps/backend/src/openworkflow/workflows/forge-provision.devspace.test.ts	"11:vi.stubGlobal(""fetch"", originalFetch) | 16:vi.stubGlobal( | 18:vi.fn(async (_input: RequestInfo | URL, init?: RequestInit) => { | 94:vi.stubGlobal( | 96:vi.fn(async (_input: RequestInfo | URL, init?: RequestInit) => { | 147:const fn = fetch as unknown as ReturnType<typeof vi.fn>"	6
apps/backend/src/openworkflow/workflows/linear-sync-config.test.ts	"4:closePullRequest: vi.fn(), | 5:getConnection: vi.fn(), | 6:getTarget: vi.fn(), | 7:runWorkflow: vi.fn(), | 8:syncConfig: vi.fn(), | 9:transitionTarget: vi.fn(), | 12:vi.mock(""../../config/env.js"", () => ({ | 13:parseEnv: vi.fn(() => ({})), | 15:vi.mock(""../../db/client.js"", () => ({ | 20:withOrgDbContext: vi.fn((_orgId: string, operation: () => Promise<unknown>) =>"	15
apps/backend/src/openworkflow/workflows/linear-sync-content.test.ts	"4:finalizeTarget: vi.fn(), | 5:getConnection: vi.fn(), | 6:getTarget: vi.fn(), | 7:loadConfig: vi.fn(), | 8:syncContent: vi.fn(), | 11:vi.mock(""../../config/env.js"", () => ({ | 12:parseEnv: vi.fn(() => ({})), | 14:vi.mock(""../../db/client.js"", () => ({ | 19:withOrgDbContext: vi.fn((_orgId: string, operation: () => Promise<unknown>) => | 23:vi.mock(""../../models/linear-connector.js"", () => ({"	15
apps/backend/src/openworkflow/workflows/linear-sync-entity.test.ts	"4:getConnection: vi.fn(), | 5:getTarget: vi.fn(), | 6:loadConfig: vi.fn(), | 7:runIngestion: vi.fn(), | 8:syncIncremental: vi.fn(), | 11:vi.mock(""../../config/env.js"", () => ({ | 12:parseEnv: vi.fn(() => ({})), | 14:vi.mock(""../../db/client.js"", () => ({ | 19:withOrgDbContext: vi.fn((_orgId: string, operation: () => Promise<unknown>) => | 23:vi.mock(""../../models/linear-connector.js"", () => ({"	15
apps/backend/src/openworkflow/workflows/notion-sync-config.test.ts	"4:getBinding: vi.fn(), | 5:runWorkflow: vi.fn(), | 6:syncConfig: vi.fn(), | 7:transitionBinding: vi.fn(), | 10:vi.mock(""../../config/env.js"", () => ({ | 11:parseEnv: vi.fn(() => ({})), | 13:vi.mock(""../../db/client.js"", () => ({ | 18:withOrgDbContext: vi.fn((_orgId: string, operation: () => Promise<unknown>) => | 22:vi.mock(""../../models/notion-connector.js"", () => ({ | 26:vi.mock(""../../services/notion/sync.js"", () => ({"	12
apps/backend/src/openworkflow/workflows/notion-sync-content.test.ts	"4:finalizeBinding: vi.fn(), | 5:getBinding: vi.fn(), | 6:getConnection: vi.fn(), | 7:syncContent: vi.fn(), | 10:vi.mock(""../../config/env.js"", () => ({ | 11:parseEnv: vi.fn(() => ({})), | 13:vi.mock(""../../db/client.js"", () => ({ | 18:withOrgDbContext: vi.fn((_orgId: string, operation: () => Promise<unknown>) => | 22:vi.mock(""../../models/notion-connector.js"", () => ({ | 27:vi.mock(""../../services/notion/sync.js"", () => ({"	12
apps/backend/src/openworkflow/workflows/notion-sync-entity.test.ts	"4:getBinding: vi.fn(), | 5:getConnection: vi.fn(), | 6:loadConfig: vi.fn(), | 7:runIngestion: vi.fn(), | 8:syncIncremental: vi.fn(), | 11:vi.mock(""../../config/env.js"", () => ({ | 12:parseEnv: vi.fn(() => ({})), | 14:vi.mock(""../../db/client.js"", () => ({ | 19:withOrgDbContext: vi.fn((_orgId: string, operation: () => Promise<unknown>) => | 23:vi.mock(""../../models/notion-connector.js"", () => ({"	14
apps/backend/src/openworkflow/workflows/notion-workflow-discovery.test.ts	"6:vi.mock(""../client.js"", () => ({ | 7:runWorkflowWithWorkerWake: vi.fn(),"	2
apps/backend/src/openworkflow/workflows/repository-index.test.ts	"4:vi.fn().mockResolvedValue({ | 12:const zoektMock = vi.hoisted(() => vi.fn().mockResolvedValue(undefined)) | 14:vi.fn().mockResolvedValue({ | 19:const scipMock = vi.hoisted(() => vi.fn().mockResolvedValue(undefined)) | 20:const mergeMock = vi.hoisted(() => vi.fn().mockResolvedValue(undefined)) | 22:vi.mock(""../../domain/codeIngestion/codesearchIndexPhases.js"", () => ({ | 30:vi.mock(""../../config/env.js"", () => ({ | 34:vi.mock(""../../models/github-installation.js"", () => ({ | 35:getInstallationToken: vi.fn().mockResolvedValue(""tok""), | 38:vi.mock(""../withLoggedStepAttempt.js"", () => ({"	13
apps/backend/src/openworkflow/workflows/repository-ingestion-orchestrator.test.ts	"4:vi.fn((_orgId: string, fn: () => unknown) => Promise.resolve(fn())), | 7:vi.fn().mockResolvedValue(undefined), | 10:vi.mock(""../../db/client.js"", () => ({ | 18:vi.mock(""../../models/repositories.js"", () => ({ | 22:vi.mock(""./repository-ingestion.js"", () => ({ | 39:runWorkflow: vi.fn().mockResolvedValue({ | 44:run: vi.fn(), | 77:runWorkflow: vi.fn().mockRejectedValue(childError), | 78:run: vi.fn(async (_opts: { name: string }, fn: () => Promise<unknown>) => | 107:runWorkflow: vi.fn().mockRejectedValue(sleepSignal),"	15
apps/backend/src/openworkflow/workflows/repository-ingestion.reindex-tx.test.ts	"4:vi.fn(async (_orgId: string, fn: (db: unknown) => unknown) => { | 8:findFirst: vi.fn().mockResolvedValue({ | 30:vi.fn((_attrs: unknown, fn: () => unknown) => fn()), | 33:vi.fn((_attrs: unknown, fn: () => unknown) => fn()), | 36:vi.fn((_attrs: unknown, fn: () => unknown) => fn()), | 39:vi.mock(""../../db/client.js"", () => ({ | 47:findFirst: vi.fn().mockResolvedValue({ id: ""org_1"", slug: ""org"" }), | 54:vi.mock(""../../auth/withAuth.js"", () => ({ | 58:vi.mock(""../../graphs/codeIngestionGraph/withIngestAgentContext.js"", () => ({ | 62:vi.mock(""../../observability/langfuse.js"", () => ({"	35
apps/backend/src/openworkflow/workflows/slack-mention-agent.test.ts	"3:const getTargetMock = vi.hoisted(() => vi.fn()) | 4:const getConnectionMock = vi.hoisted(() => vi.fn()) | 5:const runAgentMock = vi.hoisted(() => vi.fn()) | 6:const postStatusMock = vi.hoisted(() => vi.fn()) | 7:const updateStatusMock = vi.hoisted(() => vi.fn()) | 9:vi.mock(""../../config/env.js"", () => ({ | 12:vi.mock(""../../db/client.js"", () => ({ | 19:vi.mock(""../../models/slack-connector.js"", () => ({ | 23:vi.mock(""../../services/slack/mention-agent.js"", async (importOriginal) => { | 33:vi.mock(""../../services/slack/client.js"", () => ({"	12
apps/backend/src/openworkflow/workflows/slack-workflow-discovery.test.ts		0
apps/backend/src/openworkflow/workflows/workspace-hydrate.test.ts	"30:enqueueWorkspaceIndexMock: vi.fn().mockResolvedValue(undefined), | 31:listLinkedRepositoriesMock: vi.fn().mockResolvedValue([]), | 33:getWorkspaceByIdMock: vi.fn().mockResolvedValue(hydrateWorkspaceRow), | 34:persistHydrateFailureMock: vi.fn().mockResolvedValue(undefined), | 35:persistResolvedDesiredShaMock: vi.fn().mockResolvedValue(true), | 39:getMigrationExportShaMock: vi.fn().mockResolvedValue(""exportsha""), | 43:vi.mock(""../../config/env.js"", () => ({ | 51:vi.mock(""../../db/client.js"", () => ({ | 64:findFirst: vi.fn().mockResolvedValue({ id: ""org_1"", slug: ""acme"" }), | 78:vi.mock(""../../auth/withAuth.js"", () => ({"	31
apps/backend/src/openworkflow/workflows/workspace-index.test.ts	"3:const persistHydrateFailureMock = vi.hoisted(() => vi.fn()) | 4:const getWorkspaceByIdMock = vi.hoisted(() => vi.fn()) | 5:const findRepositoriesByNormalizedGitUrlsMock = vi.hoisted(() => vi.fn()) | 6:const getGithubConnectionIdForRepositoryMock = vi.hoisted(() => vi.fn()) | 7:const ensureWorkspaceCheckoutMock = vi.hoisted(() => vi.fn()) | 8:const persistIndexedShaMock = vi.hoisted(() => vi.fn()) | 11:vi.fn(async (_orgId: string, fn: () => unknown) => { | 21:vi.mock(""../../db/client.js"", () => ({ | 29:findFirst: vi.fn().mockResolvedValue({ id: ""org_1"", slug: ""acme"" }), | 36:vi.mock(""../../auth/withAuth.js"", () => ({"	19
apps/backend/src/openworkflow/workflows/workspace-tip-check.test.ts	"3:const listOrgWorkspacesMock = vi.hoisted(() => vi.fn()) | 4:const listMigrationExportShasMock = vi.hoisted(() => vi.fn()) | 5:const listOrgLinkedRepositoriesMock = vi.hoisted(() => vi.fn()) | 6:const persistWriteStatusMock = vi.hoisted(() => vi.fn()) | 7:const enqueueWorkspaceHydrateMock = vi.hoisted(() => vi.fn()) | 8:const enqueueWorkspaceIndexMock = vi.hoisted(() => vi.fn()) | 9:const enqueueWorkspaceWriteCommitMock = vi.hoisted(() => vi.fn()) | 13:vi.mock(""../../config/env.js"", () => ({ | 17:vi.mock(""../../db/client.js"", () => ({ | 21:findFirst: vi.fn().mockResolvedValue({ id: ""org_1"", slug: ""acme"" }),"	33
apps/backend/src/openworkflow/workflows/workspace-write-commit.test.ts	"4:vi.fn().mockResolvedValue(undefined), | 7:vi.fn().mockResolvedValue(undefined), | 10:vi.fn().mockResolvedValue(true), | 13:vi.fn().mockResolvedValue(""abc123def456""), | 16:vi.fn().mockResolvedValue({ | 23:const listFilesInTreeMock = vi.hoisted(() => vi.fn().mockResolvedValue([])) | 24:const listFilesAtShaMock = vi.hoisted(() => vi.fn().mockResolvedValue([])) | 26:vi.fn().mockResolvedValue(undefined), | 29:vi.fn().mockResolvedValue(undefined), | 36:vi.fn(async () => ({"	48
apps/backend/src/retrieval/schema/llm-prompt.test.ts		0
apps/backend/src/retrieval/schema/predicateValidation.test.ts		0
apps/backend/src/retrieval/services/claimWrite.test.ts	"3:const getOrgDbMock = vi.hoisted(() => vi.fn()) | 4:const requireCurrentOrgIdMock = vi.hoisted(() => vi.fn(() => ""org_1"")) | 7:return vi.fn((prefix: string) => `${prefix}_${++n}`) | 10:vi.mock(""../../db/client.js"", () => ({ | 18:vi.mock(""../../auth/context.js"", () => ({ | 22:vi.mock(""../../lib/id.js"", () => ({ | 35:const insertValues = vi.fn().mockResolvedValue(undefined) | 36:const insert = vi.fn().mockReturnValue({ values: insertValues }) | 95:const insertValues = vi.fn().mockResolvedValue(undefined) | 96:const insert = vi.fn().mockReturnValue({ values: insertValues })"	16
apps/backend/src/retrieval/services/confidenceAggregation.test.ts		0
apps/backend/src/retrieval/services/graphProjection.test.ts	"3:const requireCurrentOrgIdMock = vi.hoisted(() => vi.fn(() => ""org_1"")) | 4:const requireCurrentOrgSlugMock = vi.hoisted(() => vi.fn(() => ""acme"")) | 5:const getSystemDbMock = vi.hoisted(() => vi.fn()) | 6:const getOrgDbMock = vi.hoisted(() => vi.fn()) | 8:vi.fn(async (_orgId: string, fn: () => unknown) => fn()), | 10:const executeQueryMock = vi.hoisted(() => vi.fn()) | 12:vi.fn(() => ({ executeQuery: executeQueryMock })), | 15:vi.fn(async (_ctx: unknown, fn: () => Promise<unknown>) => fn()), | 18:vi.mock(""../../auth/context.js"", () => ({ | 23:vi.mock(""../../db/client.js"", () => ({"	14
apps/backend/src/retrieval/services/ingestionPathMatching.test.ts		0
apps/backend/src/retrieval/services/ingestionRetraction.integration.test.ts		0
apps/backend/src/retrieval/services/ingestionRetraction.test.ts	"4:const retractClaimsFromGraphMock = vi.hoisted(() => vi.fn()) | 5:const refreshClaimProjectionsMock = vi.hoisted(() => vi.fn()) | 6:const deleteObjectsFromGraphMock = vi.hoisted(() => vi.fn()) | 8:vi.mock(""./graphProjection.js"", () => ({"	4
apps/backend/src/retrieval/services/langchainReasoningParams.test.ts		0
apps/backend/src/retrieval/services/logicalSourceKey.test.ts		0
apps/backend/src/retrieval/services/modelProvider.test.ts	"11:return vi.fn(MockChatOpenAI) | 21:return vi.fn(MockChatBedrockConverse) | 24:const mockBedrockSend = vi.hoisted(() => vi.fn()) | 26:vi.fn((_attrs: unknown, fn: () => unknown) => fn()), | 29:vi.mock(""@langchain/openai"", () => ({ | 33:vi.mock(""@langchain/aws"", () => ({ | 37:vi.mock(""@aws-sdk/client-bedrock-runtime"", () => { | 53:vi.mock(""../../observability/langfuse.js"", () => ({ | 80:vi.stubGlobal(""fetch"", vi.fn().mockResolvedValue(fakeEmbeddingResponse())) | 422:vi.stubGlobal("	11
apps/backend/src/retrieval/services/parseModelSpec.test.ts		0
apps/backend/src/retrieval/services/providers/openAILikeModelProvider.test.ts		0
apps/backend/src/retrieval/services/providers/openrouterModelProvider.test.ts		0
apps/backend/src/retrieval/services/retrievalObjectWrite.test.ts	"3:const getOrgDbMock = vi.hoisted(() => vi.fn()) | 5:vi.fn(async (_orgId: string, fn: (db: unknown) => unknown) => | 10:vi.fn((prefix: string) => `${prefix}_generated`), | 13:vi.mock(""../../db/client.js"", () => ({ | 22:vi.mock(""../../lib/id.js"", () => ({ | 118:const selectWhere = vi.fn().mockResolvedValue([ | 126:const selectFrom = vi.fn().mockReturnValue({ where: selectWhere }) | 127:const insertValues = vi.fn().mockResolvedValue(undefined) | 128:const insert = vi.fn().mockReturnValue({ values: insertValues }) | 129:const updateWhere = vi.fn().mockResolvedValue(undefined)"	23
apps/backend/src/routes/auth.test.ts		0
apps/backend/src/routes/langsmith.test.ts	"5:vi.mock(""../graphs/index.js"", () => ({"	1
apps/backend/src/routes/mcp-brand-asset.test.ts		0
apps/backend/src/routes/mcp.conformance.test.ts		0
apps/backend/src/routes/mcp.test.ts	"16:withCookieAuthMock: vi.fn(), | 17:withBearerAuthMock: vi.fn(), | 18:requireAuthMock: vi.fn(), | 19:withNetworkOrgContextMock: vi.fn(), | 20:registerMcpToolsMock: vi.fn(), | 21:loggerSetMock: vi.fn(), | 22:loggerInfoMock: vi.fn(), | 23:loggerErrorMock: vi.fn(), | 26:vi.mock(""../auth/withAuth.js"", () => ({ | 33:vi.mock(""../mcp/tools.js"", () => ({"	11
apps/backend/src/routes/ui.test.ts		0
apps/backend/src/routes/v1/connectors-atlassian.test.ts	"5:const getActiveMemberRoleMock = vi.hoisted(() => vi.fn()) | 7:vi.mock(""../../auth/config.js"", () => ({ | 13:const getForgeInstallationByOrgIdMock = vi.hoisted(() => vi.fn()) | 14:const getAtlassianUserAccessTokenMock = vi.hoisted(() => vi.fn()) | 16:vi.fn(), | 18:const listConfluenceSpacesByConnectionIdMock = vi.hoisted(() => vi.fn()) | 19:const upsertPendingForgeInstallationMock = vi.hoisted(() => vi.fn()) | 20:const patchAtlassianConnectorConfigMock = vi.hoisted(() => vi.fn()) | 21:const deleteForgeInstallationByOrgIdMock = vi.hoisted(() => vi.fn()) | 22:const orgHasAnyGithubConnectionMock = vi.hoisted(() => vi.fn())"	18
apps/backend/src/routes/v1/connectors-linear.test.ts	16:exchangeCode: vi.fn(), | 17:claimContentRetry: vi.fn(), | 18:getPullHead: vi.fn(), | 19:getWorkspace: vi.fn(), | 20:hasAdminRole: vi.fn(), | 21:getTarget: vi.fn(), | 22:patchConfig: vi.fn(), | 23:releaseClaim: vi.fn(), | 24:resolveConnection: vi.fn(), | 25:runWorkflow: vi.fn(),	29
apps/backend/src/routes/v1/connectors-list.test.ts	"5:const getSuggestedConnectorSyncTargetMock = vi.hoisted(() => vi.fn()) | 6:const listOrgConnectionsMock = vi.hoisted(() => vi.fn()) | 8:vi.mock(""../../models/connector-sync-target.js"", () => ({ | 12:vi.mock(""../../models/org-connections.js"", () => ({"	4
apps/backend/src/routes/v1/connectors-notion.test.ts	6:const claimNotionConfigPrCreationMock = vi.hoisted(() => vi.fn()) | 7:const claimNotionContentSyncRetryMock = vi.hoisted(() => vi.fn()) | 8:const patchNotionConnectorConfigMock = vi.hoisted(() => vi.fn()) | 9:const releaseNotionConfigPrCreationClaimMock = vi.hoisted(() => vi.fn()) | 10:const resolveNotionConnectionForOrgDetailedMock = vi.hoisted(() => vi.fn()) | 11:const getNotionBindingWithRepoByConnectionIdMock = vi.hoisted(() => vi.fn()) | 12:const loadNotionScopeFromRepoMock = vi.hoisted(() => vi.fn()) | 13:const getPullRequestHeadBranchMock = vi.hoisted(() => vi.fn()) | 14:const runWorkflowMock = vi.hoisted(() => vi.fn()) | 15:const transitionNotionBindingStateMock = vi.hoisted(() => vi.fn())	27
apps/backend/src/routes/v1/connectors-slack.test.ts	"5:const orgHasGithubMock = vi.hoisted(() => vi.fn()) | 6:const resolveConnectionMock = vi.hoisted(() => vi.fn()) | 7:const getTargetMock = vi.hoisted(() => vi.fn()) | 8:const bindRepositoryMock = vi.hoisted(() => vi.fn()) | 9:const enqueueIngestionMock = vi.hoisted(() => vi.fn()) | 10:const assertOAuthConfiguredMock = vi.hoisted(() => vi.fn()) | 11:const exchangeOAuthCodeMock = vi.hoisted(() => vi.fn()) | 12:const verifyInstallationMock = vi.hoisted(() => vi.fn()) | 13:const upsertConnectionMock = vi.hoisted(() => vi.fn()) | 35:vi.mock(""../../db/client.js"", () => ({"	20
apps/backend/src/routes/v1/conversation-files-routes.live.test.ts	"39:vi.mock(""../../models/conversations.js"", () => ({ | 44:vi.mock(""../../models/workspaces.js"", () => ({"	2
apps/backend/src/routes/v1/conversation-websocket.test.ts	39:close: vi.fn(), | 67:const resume = vi.fn() | 68:const stream = vi.fn() | 69:const onRun = vi.fn() | 71:send: vi.fn(), | 72:close: vi.fn(), | 90:const resume = vi.fn() | 91:const stream = vi.fn() | 92:const onRun = vi.fn() | 94:send: vi.fn(),	11
apps/backend/src/routes/v1/conversations.test.ts	5:const getConversationMock = vi.hoisted(() => vi.fn()) | 6:const listConversationsPaginatedMock = vi.hoisted(() => vi.fn()) | 7:const ensureConversationMock = vi.hoisted(() => vi.fn()) | 8:const touchConversationLastMessageMock = vi.hoisted(() => vi.fn()) | 9:const persistConversationLastBranchMock = vi.hoisted(() => vi.fn()) | 10:const discardUnstartedConversationMock = vi.hoisted(() => vi.fn()) | 11:const updateConversationMock = vi.hoisted(() => vi.fn()) | 12:const deleteConversationMock = vi.hoisted(() => vi.fn()) | 13:const loadConversationUiMessagesMock = vi.hoisted(() => vi.fn()) | 14:const parseConversationChatRequestMock = vi.hoisted(() => vi.fn())	54
apps/backend/src/routes/v1/github-installation.test.ts	"5:const getActiveMemberRoleMock = vi.hoisted(() => vi.fn()) | 7:vi.mock(""../../auth/config.js"", () => ({ | 14:vi.fn().mockResolvedValue(undefined), | 17:vi.mock(""../../openworkflow/client.js"", () => ({ | 23:vi.fn().mockResolvedValue(0), | 25:const listRepositoriesForGithubConnectionMock = vi.hoisted(() => vi.fn()) | 27:vi.fn().mockResolvedValue(undefined), | 30:vi.mock(""../../models/repositories.js"", async (importOriginal) => { | 43:const upsertInstallationMock = vi.hoisted(() => vi.fn()) | 44:const registerInstallationOnConnectionMock = vi.hoisted(() => vi.fn())"	28
apps/backend/src/routes/v1/health.test.ts	"3:vi.mock(""../../routes/v1/index.js"", () => ({ | 14:vi.mock(""../../routes/auth.js"", () => ({ | 15:registerAuthRoutes: vi.fn(), | 18:vi.mock(""../../routes/openapi.js"", () => ({ | 19:registerOpenapiRoutes: vi.fn(), | 22:vi.mock(""../../routes/mcp.js"", () => ({ | 23:registerMcpRoutes: vi.fn(), | 26:vi.mock(""../../routes/langsmith.js"", () => ({ | 27:registerLangsmithRoutes: vi.fn(), | 30:vi.mock(""../webhooks.js"", () => ({"	14
apps/backend/src/routes/v1/index.test.ts	"11:withCookieAuthMock: vi.fn(), | 12:withBearerAuthMock: vi.fn(), | 13:requireAuthMock: vi.fn(), | 14:withOrgContextMock: vi.fn(), | 17:vi.mock(""../../auth/withAuth.js"", async (importOriginal) => { | 28:vi.mock(""./repositories.js"", () => ({ | 31:vi.mock(""./conversations.js"", () => ({ | 34:vi.mock(""./workspaces.js"", () => ({ | 38:vi.mock(""../../openworkflow/client.js"", () => ({ | 39:ow: { runWorkflow: vi.fn() },"	11
